pit_id,region,date,time,latitude,longitude,paired,species,stride_pattern,age_class,surface_temp,avg_tuna,avg_track_depth,avg_dens_0_10,avg_dens_0_20,avg_dens_0_30,track_length,track_width,avg_hh_0_10,avg_hh_0_20,avg_hh_0_30,avg_hh_0_40,avg_hh_0_50,ice_top_10,ice_top_20,ice_top_30,ice_top_40,ice_top_50,total_ice_10,total_ice_20,total_ice_30,total_ice_40,total_ice_50,vegetation_type
GC-0217-C-BOB-03-MV,MV,2/17/22,13:25,48.62587,-120.43771,GC-0217-C-BOB,Bobcat,Walk,Adult,-1,3.25,0.666666667,265,260.75,284.1666667,5,5.5,2.1,1.9,2.1,2.325,2.46,0,0,0,0,0,0,0,0,0,0,Open Forest
GC-0217-C-BOB-01-MV,MV,2/17/22,12:37,48.62594,-120.43777,GC-0217-C-BOB,Bobcat,Walk,Adult,-1,3.75,1.333333333,312,291.75,307.1666667,5.5,6,3,2.5,2.533333333,2.65,2.72,0,0,0,0,0,0,0,0,0,0,Open Forest
GC-0217-C-BOB-02-MV,MV,2/17/22,12:53,48.62594,-120.43777,GC-0217-C-BOB,Bobcat,Walk,Adult,0,5,8,275.5,268.25,291.8333333,5.5,5.5,3,3,2.8,2.85,2.92,0,0,0,0,0,0,0,0,0,0,Open Forest
LK-0218-A-WLF-01-MV,MV,2/18/22,13:47,48.25444,-120.14678,LK-0218-A-WLF,Wolf,Walk,Adult,-1,4.75,6.166666667,357.5,338.5,338.5,9.5,10.5,2.4,2.3,1.866666667,1.657142857,1.657142857,0,0,0,0,0,0,0,0,0,0,Dense Forest
LK-0218-A-WLF-02-MV,MV,2/18/22,14:09,48.25444,-120.14678,LK-0218-A-WLF,Wolf,Walk,Adult,-0.5,7,7.666666667,292,326.25,326.25,10,9,2,2.5,2.633333333,2.371428571,2.371428571,0,0,0,0,0,0,0,0,0,0,Dense Forest
LK-0218-A-WLF-03-MV,MV,2/18/22,14:26,48.25444,-120.14678,LK-0218-A-WLF,Wolf,Walk,Adult,-1,7.5,7.666666667,308,337.25,325.1666667,10,11,2.3,2.75,2.566666667,2.612903226,2.612903226,0,0,0,0,0,0,0,0,0,0,Dense Forest
SH-0218-C-MOO-05-DENA,DENA,2/18/22,16:00,63.80828,-149.75345,SH-0218-C-MOO,Moose,Walk,Adult,-12,16.5,41.66666667,78,102.25,125.3333333,14,10,1,1,1,1,1.06,0,0,0,0,0,0,0,0,0,0,Shrub
SH-0218-A-MOO-02-DENA,DENA,2/18/22,15:10,63.80841,-149.75349,SH-0218-A-MOO,Moose,Walk,Adult,-12,15.5,65.66666667,74,92,122.1666667,24,14,1,1.1,1.4,1.425,1.4,0,0,0,0,0,0,0,0,0,0,Dense Forest
SH-0218-C-MOO-06-DENA,DENA,2/18/22,16:10,63.80831,-149.75349,SH-0218-C-MOO,Moose,Walk,Adult,-12,18,43,77.5,103.75,132.5,14,12,1,1.35,1.433333333,1.325,1.42,0,0,0,0,0,0,0,0,0,0,Shrub
SH-0218-B-MOO-03-DENA,DENA,2/18/22,15:33,63.80854,-149.75377,SH-0218-B-MOO,Moose,Walk,Adult,-13,15.5,44,84.5,110.25,144.1666667,18,17,1,1,1,1.2,1.16,0,0,0,1,1,0,0,0,2,2,Dense Forest
SH-0218-B-MOO-04-DENA,DENA,2/18/22,15:45,63.80858,-149.75387,SH-0218-B-MOO,Moose,Walk,Adult,-13,14.5,33.66666667,104,139.25,182,16,11,2,2,1.733333333,1.725,1.88,0,0,0,0,0,0,0,0,0,0,Dense Forest
SH-0218-A-MOO-01-DENA,DENA,2/18/22,15:08,63.80827,-149.75394,SH-0218-A-MOO,Moose,Walk,Adult,-11,20.25,37.33333333,73,87.25,118.5,15,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Riparian
EM-0219-A-DR-01-MV,MV,2/19/22,13:44,48.64129,-120.15405,No,Deer,Walk,Unknown,-1,5,31.33333333,284,295.25,287.3333333,7,5,1,1.3,1.2,1.194444444,1.194444444,0,0,0,0,0,0,0,0,0,0,Road
CUB-0219-A-COY-03-MV,MV,2/19/22,11:33,48.62093,-120.18818,CUB-0219-A-CO,Coyote,Walk,Adult,-0.5,2,1.833333333,331,327.25,327.25,6.5,7,2.4,2.2,2.285714286,2.357142857,2.357142857,0,0,0,0,0,0,0,0,0,0,Road
CUB-0219-A-COY-01-MV,MV,2/19/22,11:03,48.62186,-120.18915,CUB-0219-A-CO,Coyote,Walk,Adult,1,1.75,1.333333333,287.5,322.5,309,6.5,7,2.7,2.35,2.233333333,2.25,2.25,0,0,0,0,0,0,0,0,0,0,Road
CUB-0219-A-COY-02-MV,MV,2/19/22,11:03,48.62186,-120.18915,CUB-0219-A-CO,Coyote,Walk,Adult,1,1.75,10,298,310,306,6.5,7,2.8,2.4,2.266666667,2.2,2.2,0,0,0,0,0,0,0,0,0,0,Road
GC-0221-C-COY-01-MV,MV,2/21/22,10:05,48.60728,-120.38739,GC-0221-C-COY,Coyote,Walk,Adult,-6,1,1.166666667,338.5,358.25,381.5,6.5,7,4.4,4,3.666666667,3.35,3.142857143,1,1,1,1,1,7,8,8,8,8,Dense Forest
GC-0221-C-COY-02-MV,MV,2/21/22,10:24,48.60728,-120.38739,GC-0221-C-COY,Coyote,Trot,Adult,-6,1,1,336,346.5,356.6666667,7,6.5,3.1,2.85,2.966666667,3.025,2.74,0,0,0,0,0,0,0,0,0,0,Dense Forest
GC-0221-B-COY-01-MV,MV,2/21/22,8:45,48.60726,-120.38575,GC-0221-B-COY,Coyote,Trot,Adult,-6.5,0.5,0.5,328,345.75,347.1666667,6,5.5,4.6,4.1,3.733333333,3.567567568,3.621621622,1,1,1,1,1,9,12,12,12,12,Dense Forest
GC-0221-A-COY-01-MV,MV,2/21/22,8:28,48.60728,-120.38582,GC-0221-A-COY,Coyote,Trot,Adult,-6.5,0.5,0.5,358,380.5,397.3333333,6.5,6,4.1,4.05,3.466666667,3.157894737,3.157894737,1,1,1,1,1,4,9,9,9,9,Dense Forest
GC-0221-D-COY-02-MV,MV,2/21/22,9:46,48.60743,-120.38754,GC-0221-D-COY,Coyote,Walk,Adult,-4.5,0.75,0.5,310,344.75,352.8333333,6,5.5,3.4,2.95,2.633333333,2.6,2.541666667,0,0,0,0,0,0,0,0,0,0,Dense Forest
GC-0221-D-COY-01-MV,MV,2/21/22,9:20,48.60758,-120.3876,GC-0221-D-COY,Coyote,Walk,Adult,-6,2,1.5,335,329.75,338.8333333,6,6,4.1,3.25,3,2.95,2.76,1,1,1,1,1,6,6,6,6,6,Dense Forest
GC-0221-F-BOB-01-MV,MV,2/21/22,12:25,48.61348,-120.40026,GC-0221-F-BOB,Bobcat,Trot,Adult,-3,2,2.333333333,316.5,348.75,363.8333333,5,4,3.1,3.35,3.133333333,2.742857143,2.742857143,0,0,0,0,0,0,0,0,0,0,Road
GC-0221-F-BOB-02-MV,MV,2/21/22,12:40,48.61348,-120.40026,GC-0221-F-BOB,Bobcat,Trot,Adult,-3.5,1.75,1.833333333,303,344.25,357.1666667,5,5.5,3.4,3.7,3.666666667,3.393939394,3.393939394,0,0,0,0,0,0,0,0,0,0,Road
GC-0221-G-WLF-01-MV,MV,2/21/22,14:20,48.61641,-120.41423,GC-0221-G-WLF,Wolf,Walk,Adult,-5,3,2.333333333,358,381,410,12,11.5,3.4,3.7,3.533333333,3.025,2.880952381,0,0,0,0,0,0,0,0,0,0,Open Forest
GC-0221-G-WLF-02-MV,MV,2/21/22,15:02,48.61631,-120.41626,GC-0221-G-WLF,Wolf,Trot,Adult,-4,2.5,3.333333333,343.5,378,388.3333333,12,11,3.1,3.55,3.4,3.473684211,3.552631579,0,0,0,0,0,0,0,0,0,0,Open Forest
LK-0221-B-WLF-01-MV,MV,2/22/22,15:20,48.33194,-120.28477,No,Wolf,Walk,Adult,-12,1,13.5,272.5,288.25,290.1666667,10.5,10,2.2,2.1,2.366666667,2.075,2.066666667,0,0,0,0,0,0,0,0,0,0,Dense Forest
LK-0221-C-WLF-01-MV,MV,2/22/22,15:46,48.33283,-120.28566,LK-0221-C-WLF,Wolf,Walk,Adult,-10,1,10.83333333,270,281,289,12.5,13,1.3,1.15,1.766666667,1.625,1.5,0,0,0,0,0,0,0,0,0,0,Dense Forest
LK-0221-D-WLF-01-MV,MV,2/22/22,16:10,48.33359,-120.28594,LK-0221-C-WLF,Wolf,Walk,Adult,-9,1,0.833333333,286.5,305.5,301.6666667,10,10.5,2.8,2.9,2.866666667,2.65,2.680851064,0,0,0,0,0,0,0,0,0,0,Dense Forest
PC-0223-C-COY-01-DENA,DENA,2/23/22,12:10,63.89667,-149.15285,PC-0223-C-COY,Coyote,Walk,Adult,-5,10.25,39,95,135.75,167.5,8,7.5,1,1.55,1.766666667,1.575,1.54,0,0,0,0,0,0,0,0,0,0,Open Forest
PC-0223-C-COY-02-DENA,DENA,2/23/22,12:30,63.89663,-149.15293,PC-0223-C-COY,Coyote,Walk,Adult,-9.5,13.5,23,83.5,115,187.8333333,8.5,7,1.2,1.6,1.8,2.058823529,2.058823529,0,0,0,0,0,0,0,0,0,0,Shrub
PC-0223-C-COY-03-DENA,DENA,2/23/22,12:40,63.89658,-149.15302,PC-0223-C-COY,Coyote,Trot,Adult,-11,11.75,22.33333333,80,104.25,154.5,7,7,1.1,1.55,1.733333333,1.970588235,1.970588235,0,0,0,0,0,0,0,0,0,0,Riparian
PC-0223-B-MOO-03-DENA,DENA,2/23/22,11:21,63.89652,-149.1581,No,Moose,Walk,Unknown,-8,11.75,18.83333333,88.5,133,155.3333333,14,12,1.1,1.55,1.6,1.473684211,1.473684211,0,0,0,0,0,0,0,0,0,0,Riparian
PC-0223-A-MOO-02-DENA,DENA,2/23/22,9:50,63.88236,-149.17075,PC-0223-A-MOO,Moose,Walk,Unknown,-11,13,44,87,121.25,155.5,17,13,1,1,1,1,1.08,0,0,0,0,0,0,0,0,0,0,Shrub
PC-0223-A-MOO-01-DENA,DENA,2/23/22,9:40,63.88235,-149.17084,PC-0223-A-MOO,Moose,Walk,Unknown,-14,12,69.66666667,84,99.5,128.8333333,15,14,1,1.5,1.666666667,1.775,1.84,0,0,0,0,0,0,0,0,0,0,Shrub
SS-0224-D-COY-01-MV,MV,2/24/22,15:18,48.33181,-119.89475,No,Coyote,Trot,Adult,-5,2.75,2.166666667,284,310.75,321.5,6.5,5,3.1,2.65,2.766666667,2.787878788,2.787878788,0,0,0,0,0,0,0,0,0,0,Riparian
SS-0224-A-COY-02-MV,MV,2/24/22,10:49,48.37652,-119.8954,SS-0224-A-COY,Coyote,Trot,Adult,-11.5,1,1,368,337.25,337.25,6,4.5,3.7,3.85,4.034482759,4.172413793,4.172413793,0,0,0,0,0,0,0,0,0,0,Open Forest
SS-0224-A-COY-01-MV,MV,2/24/22,10:11,48.37673,-119.89562,SS-0224-A-COY,Coyote,Trot,Adult,-11,1,0.5,347.5,325.5,315.8333333,5.5,4.5,3.7,2.95,2.7,2.558823529,2.558823529,0,0,0,0,0,0,0,0,0,0,Open Forest
SS-0224-B-COY-01-MV,MV,2/24/22,10:32,48.37676,-119.89562,SS-0224-A-COY,Coyote,Trot,Adult,-13,1,0.666666667,310.5,312.5,299.3333333,6,5,3.7,3.85,3.333333333,3.361111111,3.361111111,0,0,0,0,0,0,0,0,0,0,Open Forest
SS-0224-C-BOB-01-MV,MV,2/24/22,14:45,48.31789,-119.90651,No,Bobcat,Walk,Adult,-5,2,1.333333333,270.5,301.25,293.3333333,4.5,4.5,2.4,2.65,2.433333333,2.384615385,2.435897436,0,0,0,0,0,0,0,0,0,0,Road
RC-0224-A-WLF-02-DENA,DENA,2/24/22,12:47,63.65883,-148.9052,RC-0224-A-WLF,Wolf,Walk,Adult,-1,13.25,22,117.5,118.25,155.8333333,10,10.5,2,2,2.266666667,2.375,2.3,0,0,0,0,0,0,0,0,0,0,Open Forest
RC-0224-A-WLF-01-DENA,DENA,2/24/22,12:45,63.659093,-148.905296,RC-0224-A-WLF,Wolf,Walk,Adult,-2,10,38.66666667,114.5,163.75,190,10,8,2,2.1,2.333333333,2.075,1.94,0,0,0,0,0,0,0,0,0,0,Riparian
RC-0224-A-WLF-03-DENA,DENA,2/24/22,13:18,63.658833,-148.905628,RC-0224-A-WLF,Wolf,Walk,Adult,-0.5,11.25,15.66666667,106.5,138.25,176.3333333,12,12,1.3,1.5,2,2.175,2.14,0,0,0,0,0,0,0,0,0,0,Riparian
RC-0224-A-WLF-04-DENA,DENA,2/24/22,13:20,63.65884,-148.90605,RC-0224-A-WLF,Wolf,Walk,Adult,-2,14.5,23.66666667,101,113,154,14,13,1,1,1.233333333,1.425,1.6,0,0,0,1,1,0,0,0,0,1,Shrub
LL-0225-A-WLF-03-MV,MV,2/25/22,13:40,48.63096,-120.44232,No,Wolf,Walk,Adult,-11,4.75,11.33333333,219.5,241.25,253.6666667,11,11,1.6,1.75,1.833333333,2.025,2.22,0,0,0,1,1,0,0,0,1,1,Dense Forest
GC-0225-B-BOB-01-MV,MV,2/25/22,13:00,48.63098,-120.44237,GC-0225-C-BOB,Bobcat,Walk,Adult,-7,3.5,2,227,242.25,263,5,5,1.4,1.7,1.8,2.1,2.28,0,0,0,0,0,0,0,0,0,0,Dense Forest
GC-0225-C-BOB-01-MV,MV,2/25/22,13:13,48.63098,-120.44237,GC-0225-C-BOB,Bobcat,Walk,Adult,-7,3.5,2,243,296,307.3333333,5.5,5.5,3.7,3.7,3.466666667,3.375,3.1,0,0,0,1,1,0,0,0,1,1,Dense Forest
LL-0225-A-WLF-02-MV,MV,2/25/22,12:28,48.63115,-120.44268,LL-0225-A-WLF,Wolf,Walk,Adult,-9.5,1.75,1.333333333,267.5,279.25,287.5,10.5,10,2.2,2.3,2.333333333,2.375,2.48,0,0,0,0,0,0,0,0,0,0,Dense Forest
LL-0225-A-WLF-01-MV,MV,2/25/22,11:36,48.63078,-120.45023,LL-0225-A-WLF,Wolf,Walk,Adult,-6.5,1.25,1,339.5,354.5,341.5,9.5,10,3.7,3.85,3.9,3.725,3.547619048,0,0,0,0,0,0,0,0,0,0,Rocky
ST-0225-A-COY-01-DENA,DENA,2/25/22,13:53,63.88939,-149.35772,ST-0225-A-COY,Coyote,Walk,Adult,-1,7,4,226.5,271,289.5,8.5,7.5,2.1,2.15,2.1,2.15,2.2,0,0,0,0,0,0,0,0,0,0,Open Forest
ST-0225-A-COY-02-DENA,DENA,2/25/22,13:55,63.88943,-149.3578,ST-0225-A-COY,Coyote,Walk,Adult,-0.5,5.75,2.166666667,256.5,313,317.6666667,8.5,8,2.2,2.15,2.3,2.375,2.3,0,0,1,1,1,0,0,2,2,2,Open Forest
BC-0226-B-COY-01-MV,MV,2/26/22,11:04,48.61102,-120.01293,BC-0226-B-COY,Coyote,Walk,Adult,-7.5,1.5,1.166666667,257.5,277.5,268.6666667,6,5.5,3.7,2.85,2.566666667,2.282051282,2.282051282,0,0,0,0,0,0,0,0,0,0,Road
BC-0226-B-COY-02-MV,MV,2/26/22,11:41,48.61102,-120.01293,BC-0226-B-COY,Coyote,Trot,Adult,-9,2,1.333333333,257.5,276.5,276.5,6,5,1.9,1.7,1.7,1.525,1.55,0,0,0,0,0,0,0,0,0,0,Road
BC-0226-A-BOB-01-MV,MV,2/26/22,9:44,48.61108,-120.01557,No,Bobcat,Walk,Adult,-9.5,0.25,0.166666667,342.5,324.5,324.5,5,5,4.2,4.2,3.916666667,3.916666667,3.916666667,1,1,1,1,1,5,9,9,9,9,Dense Forest
DC-0228-D-COY-02-DENA,DENA,2/28/22,16:52,63.85442,-149.06268,DC-0228-C-COY,Coyote,Walk,Adult,-13,5,5.5,182,233.5,254.5,8.5,7,1.7,1.65,1.7,1.875,2.02,0,0,0,0,1,0,0,0,0,0,Riparian
DC-0228-C-COY-01-DENA,DENA,2/28/22,16:51,63.85453,-149.06284,DC-0228-C-COY,Coyote,Walk,Adult,-10,3.5,3.666666667,243.5,268.5,277.5,7,6,2.5,3.25,3.1,3.125,3.444444444,0,0,0,0,0,0,0,0,0,0,Dense Forest
DC-0228-B-MOO-03-DENA,DENA,2/28/22,16:11,63.84954,-149.07103,DC-0228-B-MOO,Moose,Walk,Unknown,-12,1.25,8.666666667,377.5,376.5,376.5,14,12,3.8,4,3.933333333,4.051282051,4.051282051,0,1,1,1,1,0,5,9,17,17,Road
DC-0228-B-MOO-04-DENA,DENA,2/28/22,16:03,63.84953,-149.07103,DC-0228-B-MOO,Moose,Walk,Unknown,-11,1.25,14.33333333,320,301,301,15,12,3.6,3.55,3.4,3.6875,3.6875,0,0,0,0,0,0,0,0,0,0,Road
DC-0228-A-MOO-02-DENA,DENA,2/28/22,15:36,63.84571,-149.07425,DC-0228-A-MOO,Moose,Walk,Unknown,-10,7,61.33333333,145.5,175,202.3333333,15,12.5,1.5,1.85,2.166666667,2.15,2.08,0,0,0,0,0,0,0,0,0,0,Open Forest
DC-0228-A-MOO-01-DENA,DENA,2/28/22,15:29,63.84563,-149.07437,DC-0228-A-MOO,Moose,Walk,Unknown,-9,6.25,53.66666667,155,185.25,203,18.5,15,1.6,2.3,2.6,2.45,2.36,0,0,1,1,1,0,0,1,1,1,Open Forest
TR-0301-A-COY-01-MV,MV,3/1/22,8:55,48.36265,-120.40175,TR-0301-A-COY,Coyote,Walk,Adult,0,13.25,32,118.5,113.75,145.3333333,6,5,2.1,2.05,2.033333333,2.125,2.3,0,0,0,0,0,0,0,0,0,0,Road
TR-0301-A-COY-02-MV,MV,3/1/22,9:19,48.36265,-120.40175,TR-0301-A-COY,Coyote,Walk,Adult,1.5,11,21.66666667,146.5,140,172,6,5,2.1,2.05,2.066666667,2.1,2.08,0,0,0,0,0,0,0,0,0,0,Road
TR-0301-B-COY-01-MV,MV,3/1/22,11:46,48.37071,-120.41683,TR-0301-A-COY,Coyote,Walk,Adult,-1,13.5,26,142,148.5,198.6666667,6,5.5,2.7,2.4,2.466666667,2.325,2.26,0,0,0,0,0,0,0,0,0,0,Road
JC-0301-B-WLF-03-DENA,DENA,3/1/22,11:36,63.70703,-149.24534,JC-0301-B-WLF,Wolf,Walk,Adult,-11,2,14.16666667,164.5,239.75,298.5,12,10.5,2,2.35,2.733333333,2.7,2.56,0,0,0,0,0,0,0,0,0,0,Open Forest
JC-0301-A-WLF-01-DENA,DENA,3/1/22,11:00,63.7069,-149.24546,JC-0301-A-WLF,Wolf,Walk,Adult,-13,0,1.166666667,302,259.25,248.8333333,12,12,4,3.8,3.5,3.35,3.56,0,0,0,0,1,0,0,0,0,4,Open Forest
JC-0301-A-WLF-02-DENA,DENA,3/1/22,11:00,63.70695,-149.24549,JC-0301-A-WLF,Wolf,Walk,Adult,-10,0,1.333333333,287.5,251.5,231.5,11,10,3,2.5,2.333333333,2.325,2.46,0,0,0,0,0,0,0,0,0,0,Open Forest
JC-0301-B-WLF-04-DENA,DENA,3/1/22,11:39,63.70716,-149.24551,JC-0301-B-WLF,Wolf,Walk,Adult,-11,1,15.83333333,193.5,200.5,235.3333333,11,11,2.3,2.15,2.4,2.85,3.1,0,0,0,1,1,0,0,0,6,13,Open Forest
MV-0301-A-MOO-02-DENA,DENA,3/1/22,15:32,63.71655,-149.25012,MV-0301-A-MOO,Moose,Walk,Unknown,-10,5.25,6.833333333,390,354,338.3333333,15.5,14,3,3.2,2.9,2.825,3.02,1,1,1,1,1,5,11,11,11,11,Rocky
MV-0301-A-MOO-01-DENA,DENA,3/1/22,15:32,63.71651,-149.25019,MV-0301-A-MOO,Moose,Walk,Unknown,-10,5.5,7.25,300,343.5,333.8333333,13,14,2.6,3.4,2.7,2.6,2.6,1,1,1,1,1,4,12,12,12,12,Rocky
JC-0301-C-WLF-01-DENA,DENA,3/1/22,13:00,63.70909,-149.25361,JC-0301-C-WLF,Wolf,Walk,Adult,-8,0.25,5.333333333,406,385.75,370.1666667,11,10,3.1,3.85,3.133333333,2.925,2.64,1,1,1,1,1,1,10,10,10,10,Shrub
JC-0301-C-WLF-02-DENA,DENA,3/1/22,13:00,63.70908,-149.25369,JC-0301-C-WLF,Wolf,Walk,Unknown,-10,0.5,3.833333333,389,357,338.6666667,9,8.5,3.6,2.7,2.8,2.625,2.5,1,1,1,1,1,4,6,11,11,11,Shrub
JC-0301-C-WLF-07-DENA,DENA,3/1/22,14:07,63.71589,-149.279,JC-0301-C-WLF,Wolf,Walk,Adult,-14,0.5,12,187,267.5,305.8333333,11,10,2.7,2.85,3.233333333,3.45,3.2,0,0,0,1,1,0,0,0,3,3,Shrub
JC-0301-C-WLF-08-DENA,DENA,3/1/22,14:17,63.715886,-149.279043,JC-0301-C-WLF,Wolf,Walk,Adult,-12.5,0,2.666666667,277.5,265,257,11,9.5,3,2.9,2.6,2.65,2.72,0,0,0,0,0,0,0,0,0,0,Shrub
SC-0302-A-WLF-01-MV,MV,3/2/22,12:45,48.31973,-119.97242,SC-0302-A-WLF,Wolf,Walk,Adult,-1,4,4.333333333,374,392.5,398,10,9,2.6,3.05,3.033333333,3.2,3.16,0,0,0,0,0,0,0,0,0,0,Rocky
SC-0302-A-WLF-02-MV,MV,3/2/22,12:58,48.31973,-119.97242,SC-0302-A-WLF,Wolf,Walk,Adult,-1,4,5.166666667,380,376,357,9,10.5,2.1,2.4,2.266666667,1.975,2.32,0,0,0,0,0,0,0,0,0,0,Rocky
SC-0302-A-WLF-03-MV,MV,3/2/22,10:00,48.31973,-119.97242,SC-0302-A-WLF,Wolf,Walk,Adult,0,4.25,4,294.5,348.5,362.5,10.5,10,2,2.5,2.666666667,2.75,2.8,0,0,0,0,0,0,0,0,0,0,Rocky
DC-0302-A-MOO-03-DENA,DENA,3/2/22,11:58,63.81457,-149.18051,DC-0302-A-MOO,Moose,Walk,Adult,-7,0,6.5,418,418,418,14.5,12,3.1,3.166666667,3.166666667,3.166666667,3.166666667,0,0,0,0,0,0,0,0,0,0,Riparian
DC-0302-A-MOO-04-DENA,DENA,3/2/22,11:58,63.81457,-149.18051,DC-0302-A-MOO,Moose-Juv,Walk,Juvenile,-7,0,4.333333333,418,418,418,10,9,3.1,3.166666667,3.166666667,3.166666667,3.166666667,0,0,0,0,0,0,0,0,0,0,Riparian
MR-0302-B-MOO-02-DENA,DENA,3/2/22,10:13,63.83838,-149.1994,MR-0302-A-MOO,Moose,Walk,Adult,-9,7.5,18.33333333,139,210.5,294.1666667,14.5,11.5,2,2.4,2.833333333,3.125,3.24,0,0,0,0,0,0,0,0,0,0,Tundra
MR-0302-A-MOO-01-DENA,DENA,3/2/22,10:09,63.83839,-149.19941,MR-0302-A-MOO,Moose-Juv,Walk,Juvenile,-7.5,6.75,22,136.5,163.75,249.8333333,11,11.5,1.7,1.85,2.3,2.725,2.98,0,0,0,0,0,0,0,0,0,0,Tundra
SV-0302-B-WLF-03-DENA,DENA,3/2/22,15:17,63.80746,-149.25335,SV-0302-B-WLF,Wolf,Walk,Adult,-8,4,3.833333333,350,371.25,357.8333333,12,10.5,2.2,2.9,2.8,2.95,2.96,0,0,1,1,1,0,0,2,8,8,Tundra
SV-0302-B-WLF-04-DENA,DENA,3/2/22,15:17,63.80747,-149.25346,SV-0302-B-WLF,Wolf,Walk,Adult,-7,4,4.833333333,306.5,301.25,301.25,12,10,2,2.8,4.173913043,4.347826087,4.347826087,0,0,0,0,0,0,0,0,0,0,Tundra
SV-0302-A-BOU-01-DENA,DENA,3/2/22,14:03,63.80733,-149.26333,SV-0302-A-BOU,Caribou,Walk,Unknown,-8,4,35,307,305.25,281.6666667,10,12,2.8,2.7,2.266666667,1.95,1.76,0,1,1,1,1,0,4,5,5,5,Shrub
SV-0302-A-BOU-02-DENA,DENA,3/2/22,14:03,63.80733,-149.26333,SV-0302-A-BOU,Caribou,Walk,Unknown,-9,4,4.666666667,375,358.25,330.5,13,12,2.8,3.4,3.4,3.05,3.12,0,0,0,0,0,0,0,0,0,0,Shrub
SV-0302-A-WLF-02-DENA,DENA,3/2/22,13:21,63.80733,-149.26341,SV-0302-A-WLF,Wolf,Walk,Adult,-8,4.5,4,275.5,315,324.6666667,12,9,2,2.85,2.933333333,2.925,2.82,0,0,1,1,1,0,0,3,6,6,Riparian
SV-0302-A-WLF-01-DENA,DENA,3/2/22,13:26,63.80742,-149.26353,SV-0302-A-WLF,Wolf,Walk,Adult,-7.5,4.25,4.166666667,269.5,287,315.3333333,13,13,2.8,2.4,2.266666667,2.575,2.76,0,0,0,1,1,0,0,0,5,9,Riparian
EM-0303-A-DR-01-MV,MV,3/3/22,8:47,48.6,-120.1689,EM-0303-A-DR-,Deer,Walk,Adult,-1,2,3.333333333,321.5,373.5,365.8333333,6.5,5,3,2.95,2.7,3.1,3.1,0,0,0,0,0,0,0,0,0,0,Road
EM-0303-A-DR-02-MV,MV,3/3/22,8:59,48.6,-120.1689,EM-0303-A-DR-,Deer,Walk,Adult,-1,2.5,2,344,376.5,376.5,6.5,5.5,2.3,2.75,2.6,3,3,0,0,1,1,1,0,0,1,4,4,Road
EM-0303-A-DR-03-MV,MV,3/3/22,9:26,48.6,-120.1689,EM-0303-A-DR-,Deer,Walk,Unknown,-0.5,5.5,16,310,315.75,325.5,6.5,4.5,2.3,2.4,2.6,2.921052632,3.026315789,0,0,0,0,0,0,0,0,0,0,Road
EM-0303-B-DR-01-MV,MV,3/3/22,9:57,48.6134,-120.16948,EM-0303-B-DR-,Deer,Trot,Adult,-1,6.25,11.5,307,331.5,320.8333333,6.5,6.5,2.3,2.8,2.866666667,3.0625,3.0625,0,0,0,0,0,0,0,0,0,0,Road
EM-0303-C-DR-01-MV,MV,3/3/22,10:18,48.60312,-120.17021,EM-0303-C-DR-,Deer,Walk,Adult,-1,5.75,20.66666667,279.5,296.5,300.1666667,6.5,5,2.6,3,2.766666667,2.805555556,2.805555556,0,0,0,0,0,0,0,0,0,0,Road
EM-0303-C-DR-02-MV,MV,3/3/22,10:30,48.60312,-120.17021,EM-0303-C-DR-,Deer,Walk,Adult,-1,5.5,16.66666667,291,353,357.6666667,6.5,6,1.5,2.25,2.4,2.263157895,2.263157895,0,0,0,0,0,0,0,0,0,0,Road
EM-0303-D-COY-01-MV,MV,3/3/22,10:54,48.60312,-120.17021,EM-0303-D-COY,Coyote,Walk,Adult,-1,5.75,6.666666667,295.5,294,309.6666667,6,5.5,2.3,2,1.966666667,2.032258065,2.032258065,0,0,0,0,0,0,0,0,0,0,Road
EM-0303-D-COY-02-MV,MV,3/3/22,11:11,48.60312,-120.17021,EM-0303-D-COY,Coyote,Walk,Adult,-1,6.25,5.166666667,268,299.75,295.5,6.5,5.5,1.2,1.65,1.766666667,1.675,1.697674419,0,0,0,0,0,0,0,0,0,0,Road
EM-0303-E-DR-01-MV,MV,3/3/22,11:41,48.60549,-120.17627,EM-0303-E-DR-,Deer,Walk,Adult,0,8.5,32.66666667,286,289.75,290.3333333,7,5.5,1.7,1.85,1.9,1.925,2.069767442,0,0,0,0,0,0,0,0,0,0,Road
EM-0303-E-DR-02-MV,MV,3/3/22,11:58,48.60549,-120.17627,EM-0303-E-DR-,Deer,Walk,Adult,0,7.5,38.33333333,310.5,318.75,335.8333333,7,5.5,1.5,1.7,2.2,2.5,2.666666667,0,0,0,0,0,0,0,0,0,0,Road
EM-0303-F-COY-01-MV,MV,3/3/22,12:37,48.60767,-120.18458,No,Coyote,Walk,Adult,-1,7.5,7.666666667,283,272.25,280.3333333,6.5,6.5,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,Road
EM-0303-G-DR-01-MV,MV,3/3/22,13:29,48.62044,-120.18756,No,Deer,Walk,Adult,0,5,10.66666667,379,395.5,395.5,8,6,2.1,2.35,2.4,2.4,2.4,0,0,1,1,1,0,0,1,1,1,Road
